symbol,entry_date,exit_date,entry_price,exit_price,pnl_pct,days_held,exit_reason,score,realistic
ZS,2023-02-17,2023-02-23,130.2100067138672,133.5820037841797,2.2896604688166446,2,Trailing Stop,125,True
META,2023-02-17,2023-02-22,173.10081786312165,169.63880150585922,-2.3,1,Stop Loss,125,True
CRWD,2023-02-17,2023-02-22,112.0199966430664,117.05199737548828,4.192055778626323,1,Trailing Stop,95,True
DXCM,2023-02-21,2023-02-23,114.54000091552734,112.2492008972168,-2.3,1,Stop Loss,110,True
S,2023-02-22,2023-02-24,16.010000228881836,15.689800224304198,-2.3,1,Stop Loss,185,True
TSLA,2023-02-22,2023-02-24,203.91000366210938,199.8318035888672,-2.3,1,Stop Loss,155,True
UBER,2023-02-22,2023-02-24,34.790000915527344,34.094200897216794,-2.3,1,Stop Loss,125,True
DXCM,2023-02-23,2023-03-02,110.41999816894531,119.18000183105468,7.63334885652357,4,Trailing Stop,130,True
ADI,2023-02-23,2023-03-02,174.79528019172642,171.2993745878919,-2.3,4,Stop Loss,100,True
ABNB,2023-02-27,2023-03-01,125.11000061035156,122.60780059814454,-2.3,1,Stop Loss,150,True
DE,2023-02-27,2023-03-09,404.4675697736381,412.9828015079247,1.8052940632674666,7,Trailing Stop,90,True
ROKU,2023-03-02,2023-03-06,64.33999633789062,67.17999877929688,4.1140544032542055,1,Trailing Stop,155,True
NVDA,2023-03-02,2023-03-06,23.296680141971127,24.038335536897936,2.883523963101714,1,Trailing Stop,115,True
COIN,2023-03-03,2023-03-07,64.5999984741211,63.04313851089478,-2.71,1,Stop Loss,95,True
COIN,2023-03-08,2023-03-10,62.38999938964844,61.142199401855464,-2.3,1,Stop Loss,165,True
ROKU,2023-03-08,2023-03-10,64.25,62.964999999999996,-2.3,1,Stop Loss,160,True
AMAT,2023-03-08,2023-03-10,115.80287373956834,113.48681626477698,-2.3,1,Stop Loss,115,True
CRWD,2023-03-13,2023-03-15,124.87999725341797,129.1280014038086,3.1016689972936193,1,Trailing Stop,150,True
CRM,2023-03-13,2023-03-16,177.83919727539381,183.88573074614715,3.1000004292585404,2,Trailing Stop,145,True
ENPH,2023-03-13,2023-03-15,216.58999633789062,212.25819641113281,-2.3,1,Stop Loss,140,True
FSLR,2023-03-16,2023-03-20,205.69000244140625,201.57620239257812,-2.3,1,Stop Loss,115,True
GE,2023-03-16,2023-03-29,72.21283885990232,73.86809670391077,1.9921932860439895,8,Trailing Stop,95,True
TSM,2023-03-16,2023-03-21,85.43970135047425,88.46357477178405,3.239190064471143,2,Trailing Stop,85,True
FSLR,2023-03-20,2023-03-23,208.60000610351562,216.27999877929688,3.381683821222005,2,Trailing Stop,120,True
META,2023-03-20,2023-03-28,201.79043897159778,197.75463019216582,-2.3,5,Stop Loss,90,True
LRCX,2023-03-20,2023-03-23,50.28018012040901,51.49560168270421,2.117297550216728,2,Trailing Stop,85,True
AMZN,2023-03-21,2023-03-24,100.44999694824219,97.26573204498291,-3.4699999999999998,2,Stop Loss,85,True
NOW,2023-03-21,2023-03-24,89.43599700927734,87.05699948883057,-2.96,2,Stop Loss,85,True
PATH,2023-03-23,2023-03-27,16.469999313354492,16.1405993270874,-2.3,1,Stop Loss,155,True
INTC,2023-03-23,2023-03-29,28.343837595436273,30.56917898478889,7.551235323585565,3,Trailing Stop,125,True
GE,2023-03-23,2023-03-27,71.25302808916034,73.18521467491945,2.411725575145141,1,Trailing Stop,110,True
COIN,2023-03-24,2023-03-28,67.19999694824219,65.85599700927735,-2.3,1,Stop Loss,175,True
PATH,2023-03-27,2023-03-29,16.010000228881836,15.689800224304198,-2.3,1,Stop Loss,150,True
SMCI,2023-03-29,2023-03-31,10.732000350952148,10.517360343933106,-2.3,1,Stop Loss,175,True
AMD,2023-03-29,2023-03-31,98.0,96.03999999999999,-2.3,1,Stop Loss,125,True
CRWD,2023-03-29,2023-03-31,131.1300048828125,136.81800537109373,4.037680375566563,1,Trailing Stop,105,True
SMCI,2023-03-31,2023-04-04,10.656999588012695,11.496999740600588,7.582144928791675,1,Trailing Stop,145,True
QCOM,2023-04-05,2023-04-13,114.98730599059633,112.6875598707844,-2.3,4,Stop Loss,90,True
ROKU,2023-04-06,2023-04-11,63.040000915527344,64.59200286865234,2.1619319964868966,1,Trailing Stop,145,True
PATH,2023-04-06,2023-04-11,16.190000534057617,16.67799949645996,2.7141997918763447,1,Trailing Stop,145,True
BILL,2023-04-06,2023-04-11,73.62999725341797,76.74999847412109,3.9374050483320957,1,Trailing Stop,125,True
RUN,2023-04-10,2023-04-12,19.18000030517578,20.227999877929687,5.164022711569508,1,Trailing Stop,145,True
SMCI,2023-04-10,2023-04-12,10.737000465393066,10.99060001373291,2.0619217411532462,1,Trailing Stop,125,True
RIVN,2023-04-10,2023-04-12,14.979999542236328,14.680399551391602,-2.3,1,Stop Loss,125,True
S,2023-04-11,2023-04-13,16.93000030517578,17.722000122070312,4.37808507157796,1,Trailing Stop,90,True
RIVN,2023-04-13,2023-04-17,13.862000465393066,13.584760456085204,-2.3,1,Stop Loss,115,True
LCID,2023-04-13,2023-04-17,76.69999694824219,79.06000061035155,2.776927973937097,1,Trailing Stop,115,True
BILL,2023-04-13,2023-04-17,76.02999877929688,77.60599975585937,1.7728672916823,1,Trailing Stop,110,True
NOW,2023-04-17,2023-04-20,95.6259994506836,93.71347946166992,-2.3,2,Stop Loss,110,True
MU,2023-04-20,2023-04-24,60.39523424632037,59.18732956139396,-2.3,1,Stop Loss,130,True
NET,2023-04-20,2023-04-24,62.540000915527344,63.86719818115234,1.8221574131692748,1,Trailing Stop,115,True
S,2023-04-20,2023-04-24,18.06999969482422,17.658003701782224,-2.58,1,Stop Loss,100,True
CFLT,2023-04-21,2023-04-25,24.489999771118164,24.0001997756958,-2.3,1,Stop Loss,145,True
SNOW,2023-04-21,2023-04-25,144.85000610351562,141.9530059814453,-2.3,1,Stop Loss,125,True
FSLR,2023-04-21,2023-04-25,209.50999450683594,205.31979461669923,-2.3,1,Stop Loss,105,True
BILL,2023-05-01,2023-05-03,76.66999816894531,80.36200256347657,4.515448653586476,1,Trailing Stop,90,True
AMZN,2023-05-02,2023-05-09,103.73999786376953,106.1800003051758,2.0520363328043,4,Trailing Stop,115,True
BILL,2023-05-03,2023-05-05,79.97000122070312,95.90599975585937,19.627470666376123,1,Trailing Stop,115,True
SNOW,2023-05-03,2023-05-05,148.97999572753906,157.03600158691407,5.107441327967395,1,Trailing Stop,95,True
META,2023-05-05,2023-05-11,229.81466736120282,235.2090007628832,2.047253751738144,3,Trailing Stop,100,True
LRCX,2023-05-10,2023-05-15,51.398722503247946,53.27010177969831,3.3409062041028506,2,Trailing Stop,85,True
KLAC,2023-05-10,2023-05-15,375.8924163301159,391.6468051518796,3.8911962405562086,2,Trailing Stop,85,True
MU,2023-05-11,2023-05-15,61.22486836313111,63.500429599835,3.416727038443433,1,Trailing Stop,85,True
DXCM,2023-05-12,2023-05-16,121.75,119.315,-2.3,1,Stop Loss,95,True
MRVL,2023-05-12,2023-05-16,39.947505974311106,41.524407095185104,3.647433218704693,1,Trailing Stop,90,True
RIVN,2023-05-15,2023-05-18,13.220000267028809,13.49200038909912,1.7574895353723272,2,Trailing Stop,155,True
COIN,2023-05-15,2023-05-17,58.68000030517578,60.78400115966797,3.2855501764655095,1,Trailing Stop,125,True
AMD,2023-05-15,2023-05-17,97.38999938964844,102.78999938964843,5.244717151496313,1,Trailing Stop,100,True
RIVN,2023-05-17,2023-05-19,13.399999618530273,14.120000076293946,5.073137897466921,1,Trailing Stop,145,True
UBER,2023-05-17,2023-05-19,37.97999954223633,39.188001251220705,2.8806259177043874,1,Trailing Stop,110,True
CHWY,2023-05-17,2023-05-19,33.84000015258789,33.16320014953613,-2.3,1,Stop Loss,95,True
SHOP,2023-05-24,2023-05-26,59.470001220703125,58.28060119628906,-2.3,1,Stop Loss,145,True
SNOW,2023-05-24,2023-05-26,150.47000122070312,147.46060119628905,-2.3,1,Stop Loss,110,True
BILL,2023-05-24,2023-05-26,99.77999877929688,97.78439880371094,-2.3,1,Stop Loss,105,True
FSLR,2023-05-25,2023-05-30,201.0399932861328,208.51200256347656,3.4166780376425443,1,Trailing Stop,115,True
SHOP,2023-05-26,2023-05-31,60.599998474121094,59.387998504638674,-2.3,1,Stop Loss,155,True
PATH,2023-05-26,2023-05-31,16.8799991607666,16.542399177551268,-2.3,1,Stop Loss,150,True
ROKU,2023-05-26,2023-05-31,57.4900016784668,56.34020164489746,-2.3,1,Stop Loss,100,True
LCID,2023-05-31,2023-06-02,67.80000305175781,66.44400299072265,-2.3,1,Stop Loss,115,True
MU,2023-06-01,2023-06-05,69.1261169073711,67.74359456922367,-2.3,1,Stop Loss,120,True
KLAC,2023-06-01,2023-06-07,444.25163268649953,458.64726200232997,2.9404223770155893,3,Trailing Stop,105,True
TSM,2023-06-01,2023-06-05,97.13417915844403,95.19149557527514,-2.3,1,Stop Loss,100,True
CRM,2023-06-02,2023-06-07,207.94345250549316,203.78458345538328,-2.3,2,Stop Loss,95,True
AMD,2023-06-05,2023-06-07,117.91000366210938,123.85399780273437,4.741127941661755,1,Trailing Stop,125,True
CRWD,2023-06-05,2023-06-07,153.77999877929688,150.70439880371094,-2.3,1,Stop Loss,125,True
MU,2023-06-06,2023-06-08,67.56562769594285,66.21431514202399,-2.3,1,Stop Loss,135,True
INTC,2023-06-06,2023-06-08,30.41015482791563,31.053048117664584,1.814074372152809,1,Trailing Stop,110,True
LRCX,2023-06-06,2023-06-12,59.61567192056868,60.83187367885068,1.7400705369931113,3,Trailing Stop,100,True
NET,2023-06-08,2023-06-13,63.91999816894531,68.33600158691407,6.608641339908877,2,Trailing Stop,175,True
CRWD,2023-06-08,2023-06-12,153.52999877929688,150.45939880371094,-2.3,1,Stop Loss,140,True
SNOW,2023-06-08,2023-06-12,174.30999755859375,170.82379760742188,-2.3,1,Stop Loss,135,True
SNOW,2023-06-12,2023-06-14,173.02999877929688,179.67000122070314,3.5374862672661287,1,Trailing Stop,175,True
PATH,2023-06-12,2023-06-14,18.190000534057617,17.826200523376464,-2.3,1,Stop Loss,175,True
ENPH,2023-06-12,2023-06-14,179.99000549316406,176.39020538330078,-2.3,1,Stop Loss,125,True
AMD,2023-06-14,2023-06-16,125.38999938964844,122.16747640533448,-2.87,1,Stop Loss,120,True
CFLT,2023-06-15,2023-06-20,35.0,34.3,-2.3,1,Stop Loss,140,True
BILL,2023-06-15,2023-06-20,114.5199966430664,112.22959671020507,-2.3,1,Stop Loss,110,True
DDOG,2023-06-15,2023-06-20,98.62999725341797,96.6573973083496,-2.3,1,Stop Loss,100,True
MRVL,2023-06-20,2023-06-22,60.04506832413251,58.844166957649854,-2.3,1,Stop Loss,130,True
DDOG,2023-06-20,2023-06-22,96.31999969482422,94.39359970092774,-2.3,1,Stop Loss,125,True
BILL,2023-06-20,2023-06-22,111.23999786376953,109.01519790649414,-2.3,1,Stop Loss,125,True
CFLT,2023-06-21,2023-06-23,34.68000030517578,33.986400299072265,-2.3,1,Stop Loss,155,True
RUN,2023-06-21,2023-06-23,18.459999084472656,18.0907991027832,-2.3,1,Stop Loss,150,True
BA,2023-06-21,2023-06-28,205.61000061035156,210.8740020751953,2.2601874661823844,4,Trailing Stop,110,True
INTC,2023-06-22,2023-06-26,31.56658116059826,32.962139063145834,4.120997939078443,1,Trailing Stop,155,True
QCOM,2023-06-22,2023-06-26,107.97780244586436,110.64295092313196,2.1682373755511497,1,Trailing Stop,145,True
SNOW,2023-06-22,2023-06-26,175.75,172.23499999999999,-2.3,1,Stop Loss,140,True
DXCM,2023-06-23,2023-06-27,126.0,123.48,-2.3,1,Stop Loss,90,True
CAT,2023-06-26,2023-06-29,227.40960431654796,234.59539560626294,2.8598451223337777,2,Trailing Stop,105,True
AMAT,2023-06-26,2023-06-28,137.09326131162763,141.6085998549254,2.993625448908033,1,Trailing Stop,85,True
LRCX,2023-06-26,2023-06-28,60.8353064477352,62.85853582155229,3.025748635055013,1,Trailing Stop,85,True
TSLA,2023-06-27,2023-06-29,249.6999969482422,258.5319915771484,3.237042345553937,1,Trailing Stop,165,True
NVDA,2023-06-27,2023-06-30,40.63044011815251,42.14133683218923,3.41863240871393,2,Trailing Stop,135,True
ORCL,2023-06-27,2023-06-30,113.11940652827131,116.9552920551036,3.09100570322883,2,Trailing Stop,135,True
UBER,2023-06-28,2023-06-30,44.09000015258789,43.168519149398804,-2.3899999999999997,1,Stop Loss,90,True
ORCL,2023-06-29,2023-07-03,116.08350044169867,113.7618304328647,-2.3,1,Stop Loss,110,True
UBER,2023-06-30,2023-07-06,43.16999816894531,42.3065982055664,-2.3,2,Stop Loss,120,True
INTC,2023-06-30,2023-07-05,32.8700176594415,32.21261730625267,-2.3,1,Stop Loss,110,True
ABNB,2023-06-30,2023-07-05,129.27999877929688,132.21599731445315,1.9710384923258901,1,Trailing Stop,95,True
PLTR,2023-07-07,2023-07-11,15.369999885559082,16.61800022125244,7.819715972580586,1,Trailing Stop,170,True
UBER,2023-07-07,2023-07-11,42.58000183105469,44.251998901367195,3.626719113227179,1,Trailing Stop,125,True
DDOG,2023-07-07,2023-07-11,97.6500015258789,104.39400177001953,6.6062981451703795,1,Trailing Stop,110,True
NET,2023-07-10,2023-07-12,66.0999984741211,64.30868851547241,-3.01,1,Stop Loss,120,True
TSLA,2023-07-11,2023-07-13,276.3299865722656,270.8033868408203,-2.3,1,Stop Loss,135,True
CRWD,2023-07-13,2023-07-17,150.4499969482422,154.53799743652343,2.4171821676324745,1,Trailing Stop,115,True
LCID,2023-07-17,2023-07-19,70.4000015258789,75.63999786376954,7.143176454995413,1,Trailing Stop,175,True
MRVL,2023-07-17,2023-07-20,64.84478445630945,63.113428711325994,-2.9699999999999998,2,Stop Loss,95,True
INTC,2023-07-17,2023-07-20,33.595234049980164,32.58737702848076,-3.3,2,Stop Loss,95,True
SHOP,2023-07-19,2023-07-21,67.2699966430664,65.92459671020508,-2.3,1,Stop Loss,95,True
ENPH,2023-07-19,2023-07-21,178.6199951171875,174.83325122070312,-2.42,1,Stop Loss,85,True
CRWD,2023-07-21,2023-07-26,150.97000122070312,154.15399780273438,1.8090260027067029,2,Trailing Stop,130,True
ZS,2023-07-21,2023-07-25,149.24000549316406,154.94800109863283,3.524708788107235,1,Trailing Stop,125,True
ENPH,2023-07-21,2023-07-26,178.97999572753906,175.40039581298828,-2.3,2,Stop Loss,125,True
NVDA,2023-07-24,2023-07-27,44.90833145027088,46.8700971928572,4.068378158869427,2,Trailing Stop,120,True
NET,2023-07-25,2023-07-27,65.87999725341797,64.5623973083496,-2.3,1,Stop Loss,165,True
CFLT,2023-07-25,2023-07-27,35.83000183105469,35.11340179443359,-2.3,1,Stop Loss,140,True
INTC,2023-07-25,2023-07-27,33.04642240194962,34.07348578466099,2.8079412174153395,1,Trailing Stop,90,True
COIN,2023-07-26,2023-07-28,102.58999633789062,100.53819641113282,-2.3,1,Stop Loss,155,True
RUN,2023-07-26,2023-07-28,20.209999084472656,19.8057991027832,-2.3,1,Stop Loss,155,True
ROKU,2023-07-26,2023-07-28,73.52999877929688,86.4739990234375,17.303699794681815,1,Trailing Stop,155,True
FSLR,2023-07-27,2023-07-31,223.58999633789062,219.1181964111328,-2.3,1,Stop Loss,85,True
NET,2023-07-28,2023-08-02,67.87999725341797,66.52239730834961,-2.3,2,Stop Loss,115,True
SHOP,2023-07-28,2023-08-02,66.94999694824219,65.57752201080322,-2.3499999999999996,2,Stop Loss,95,True
DDOG,2023-07-28,2023-08-02,113.43499755859375,111.16629760742187,-2.3,2,Stop Loss,90,True
UBER,2023-08-02,2023-08-04,46.220001220703125,45.29560119628906,-2.3,1,Stop Loss,125,True
SMCI,2023-08-03,2023-08-07,32.400001525878906,35.040000915527344,7.848145880609871,1,Trailing Stop,130,True
LRCX,2023-08-03,2023-08-11,67.6255593293787,66.27304814279113,-2.3,5,Stop Loss,120,True
INTC,2023-08-03,2023-08-07,33.912804010161636,34.754725982857394,2.182607962595733,1,Trailing Stop,115,True
S,2023-08-07,2023-08-09,15.130000114440918,14.8274001121521,-2.3,1,Stop Loss,130,True
AMAT,2023-08-07,2023-08-10,144.9187910470835,141.55667509479116,-2.62,2,Stop Loss,100,True
KLAC,2023-08-07,2023-08-11,489.0374490717016,479.25670009026754,-2.3,3,Stop Loss,100,True
INTC,2023-08-10,2023-08-14,33.89313607745299,34.876682137950226,2.6019033772785782,1,Trailing Stop,105,True
KLAC,2023-08-14,2023-08-16,477.0587531859227,467.5175781222042,-2.3,1,Stop Loss,120,True
S,2023-08-25,2023-08-29,16.610000610351562,17.002000427246095,2.060022892776015,1,Trailing Stop,130,True
ORCL,2023-08-25,2023-08-29,113.11786339510549,116.88165204971955,3.0273159001135417,1,Trailing Stop,125,True
NVDA,2023-08-28,2023-08-30,46.632071231077255,49.23897418948724,5.290364934664645,1,Trailing Stop,130,True
S,2023-08-31,2023-09-05,17.260000228881836,16.911348224258422,-2.3200000000000003,1,Stop Loss,120,True
TSLA,2023-09-05,2023-09-07,255.13999938964844,247.66439740753174,-3.2300000000000004,1,Stop Loss,110,True
NET,2023-09-05,2023-09-07,64.55999755859375,62.85561362304688,-2.9400000000000004,1,Stop Loss,100,True
NVDA,2023-09-05,2023-09-07,48.409770048373865,47.441574647406384,-2.3,1,Stop Loss,85,True
ZS,2023-09-07,2023-09-11,160.50999450683594,166.10199890136718,3.183897941503628,1,Trailing Stop,100,True
TSLA,2023-09-07,2023-09-11,251.22000122070312,270.12400512695314,7.224880110816641,1,Trailing Stop,90,True
NET,2023-09-07,2023-09-11,63.400001525878906,65.28000030517579,2.665297687776075,1,Trailing Stop,90,True
ROKU,2023-09-08,2023-09-12,84.58000183105469,82.88840179443359,-2.3,1,Stop Loss,110,True
SMCI,2023-09-08,2023-09-12,28.547000885009766,27.684881458282472,-3.3200000000000003,1,Stop Loss,95,True
KLAC,2023-09-08,2023-09-12,494.3475273112853,484.4605767650596,-2.3,1,Stop Loss,95,True
SHOP,2023-09-11,2023-09-13,63.72999954223633,62.4553995513916,-2.3,1,Stop Loss,125,True
NET,2023-09-11,2023-09-15,64.2699966430664,62.37403174209595,-3.25,3,Stop Loss,90,True
RUN,2023-09-12,2023-09-14,14.670000076293945,15.470000076293946,5.153306038442116,1,Trailing Stop,155,True
COIN,2023-09-12,2023-09-14,81.88999938964844,83.65799865722657,1.858992893827794,1,Trailing Stop,85,True
SMCI,2023-09-13,2023-09-15,27.177000045776367,26.63346004486084,-2.3,1,Stop Loss,150,True
SHOP,2023-09-13,2023-09-18,63.08000183105469,61.81840179443359,-2.3,2,Stop Loss,120,True
DXCM,2023-09-13,2023-09-15,106.2300033569336,104.10540328979492,-2.3,1,Stop Loss,110,True
S,2023-09-14,2023-09-18,17.09000015258789,16.74820014953613,-2.3,1,Stop Loss,115,True
ZS,2023-09-14,2023-09-18,158.3300018310547,155.16340179443358,-2.3,1,Stop Loss,85,True
CRWD,2023-09-18,2023-09-21,166.9499969482422,163.61099700927733,-2.3,2,Stop Loss,135,True
PATH,2023-09-18,2023-09-20,17.299999237060547,16.953999252319335,-2.3,1,Stop Loss,135,True
PLTR,2023-09-18,2023-09-20,15.34000015258789,15.033200149536132,-2.3,1,Stop Loss,120,True
TSLA,2023-09-19,2023-09-21,267.0400085449219,261.69920837402344,-2.3,1,Stop Loss,110,True
UBER,2023-09-19,2023-09-21,46.8650016784668,45.92770164489746,-2.3,1,Stop Loss,105,True
RIVN,2023-10-04,2023-10-06,21.200000762939453,20.438920735549925,-3.8899999999999997,1,Stop Loss,150,True
S,2023-10-04,2023-10-06,16.600000381469727,16.26800037384033,-2.3,1,Stop Loss,135,True
AMD,2023-10-04,2023-10-06,103.41000366210938,106.97800292968749,3.150342463226769,1,Trailing Stop,125,True
S,2023-10-06,2023-10-10,16.170000076293945,17.150000381469724,5.76060791930675,1,Trailing Stop,95,True
DDOG,2023-10-10,2023-10-12,92.37000274658203,90.52260269165039,-2.3,1,Stop Loss,130,True
BILL,2023-10-16,2023-10-18,110.01000213623047,107.80980209350585,-2.3,1,Stop Loss,125,True
AMD,2023-10-16,2023-10-20,103.54000091552734,101.4692008972168,-2.3,3,Stop Loss,120,True
NET,2023-10-16,2023-10-18,62.0,64.12000122070313,3.119356807585695,1,Trailing Stop,120,True
NET,2023-10-19,2023-10-23,62.060001373291016,60.81880134582519,-2.3,1,Stop Loss,140,True
NOW,2023-10-19,2023-10-23,111.31999969482422,109.09359970092773,-2.3,1,Stop Loss,100,True
ZS,2023-10-23,2023-10-25,164.47000122070312,161.18060119628905,-2.3,1,Stop Loss,145,True
AVGO,2023-10-23,2023-10-25,84.10153959913916,82.41950880715638,-2.3,1,Stop Loss,135,True
CRWD,2023-10-23,2023-10-25,181.0,177.38,-2.3,1,Stop Loss,130,True
GE,2023-10-30,2023-11-01,86.27922337041012,84.55363890300193,-2.3,1,Stop Loss,105,True
NFLX,2023-10-30,2023-11-01,40.92399978637695,41.832801055908206,1.9207049024415752,1,Trailing Stop,85,True
ABNB,2023-11-07,2023-11-09,119.43000030517578,116.73088229827881,-2.5599999999999996,1,Stop Loss,130,True
PYPL,2023-11-07,2023-11-09,54.20469458996045,55.561556410415335,2.2032182742086697,1,Trailing Stop,100,True
CHWY,2023-11-10,2023-11-14,19.790000915527344,20.790000915527344,4.753056865780105,1,Trailing Stop,145,True
ARM,2023-11-10,2023-11-15,52.20000076293945,55.26399917602539,5.569728674910851,2,Trailing Stop,125,True
NET,2023-11-10,2023-11-14,62.86000061035156,69.33199768066406,9.995890880482607,1,Trailing Stop,125,True
RIVN,2023-11-17,2023-11-21,16.889999389648438,16.552199401855468,-2.3,1,Stop Loss,125,True
CHWY,2023-11-17,2023-11-27,20.420000076293945,20.011600074768065,-2.3,4,Stop Loss,115,True
MRVL,2023-11-17,2023-11-21,55.09083444911084,53.98901776012862,-2.3,1,Stop Loss,105,True
AMAT,2023-11-20,2023-11-28,148.585791811996,145.61407597575607,-2.3,4,Stop Loss,105,True
MRVL,2023-11-22,2023-11-29,55.09084041670139,56.47257423135516,2.2081008098669033,3,Trailing Stop,120,True
PYPL,2023-11-22,2023-11-28,55.87084157108886,58.025858799436755,3.55714116299089,2,Trailing Stop,105,True
PATH,2023-11-22,2023-11-27,18.209999084472656,18.75399932861328,2.687371068044052,1,Trailing Stop,100,True
SMCI,2023-11-24,2023-11-28,28.410999298095703,29.3213996887207,2.9043941188862643,1,Trailing Stop,90,True
TSLA,2023-11-24,2023-11-28,236.88999938964844,244.9779998779297,3.1142431124657657,1,Trailing Stop,90,True
RUN,2023-11-24,2023-11-28,11.350000381469727,11.123000373840332,-2.3,1,Stop Loss,90,True
FSLR,2023-11-27,2023-11-29,153.27000427246094,159.3100067138672,3.6407596222606236,1,Trailing Stop,110,True
NVDA,2023-11-27,2023-11-30,48.20490212503735,47.2408040825366,-2.3,2,Stop Loss,100,True
PYPL,2023-11-27,2023-11-29,56.33975691024834,59.316876337197726,4.984224835566944,1,Trailing Stop,90,True
AVGO,2023-11-28,2023-11-30,92.31117538477648,90.46495187708095,-2.3,1,Stop Loss,115,True
SMCI,2023-11-29,2023-12-01,28.988000869750977,28.408240852355956,-2.3,1,Stop Loss,105,True
MU,2023-11-29,2023-12-01,76.14139948689984,74.61857149716184,-2.3,1,Stop Loss,85,True
LCID,2023-12-01,2023-12-05,43.099998474121094,42.23799850463867,-2.3,1,Stop Loss,125,True
AMD,2023-12-01,2023-12-05,119.75,117.355,-2.3,1,Stop Loss,85,True
TSLA,2023-12-01,2023-12-05,235.75,244.47800292968748,3.40222817802226,1,Trailing Stop,85,True
TSLA,2023-12-05,2023-12-07,242.9199981689453,238.0615982055664,-2.3,1,Stop Loss,115,True
ARM,2023-12-05,2023-12-07,64.3499984741211,62.73481351242065,-2.8099999999999996,1,Stop Loss,110,True
SHOP,2023-12-05,2023-12-07,73.7699966430664,71.77820673370361,-3.0,1,Stop Loss,100,True
PYPL,2023-12-06,2023-12-08,58.95371316253897,57.65673147296311,-2.5,1,Stop Loss,110,True
SHOP,2023-12-07,2023-12-11,71.26000213623047,73.1520004272461,2.355063477823955,1,Trailing Stop,120,True
ARM,2023-12-07,2023-12-11,62.439998626708984,66.29600143432617,5.875533139694474,1,Trailing Stop,110,True
NET,2023-12-07,2023-12-11,75.9800033569336,78.36399993896484,2.8376631701789625,1,Trailing Stop,95,True
ROKU,2023-12-08,2023-12-12,103.36000061035156,101.29280059814452,-2.3,1,Stop Loss,110,True
PYPL,2023-12-08,2023-12-13,58.963690662589606,61.19054166459418,3.476647928548732,2,Trailing Stop,100,True
RUN,2023-12-11,2023-12-13,13.119999885559082,12.8575998878479,-2.3,1,Stop Loss,175,True
ENPH,2023-12-11,2023-12-13,102.61000061035156,100.55780059814452,-2.3,1,Stop Loss,150,True
CFLT,2023-12-11,2023-12-13,22.700000762939453,22.246000747680664,-2.3,1,Stop Loss,125,True
ROKU,2023-12-13,2023-12-15,103.9800033569336,101.90040328979492,-2.3,1,Stop Loss,125,True
LCID,2023-12-13,2023-12-15,46.0,51.279998779296875,11.17825821586277,1,Trailing Stop,120,True
TSLA,2023-12-13,2023-12-15,241.22000122070312,251.54800415039065,3.9815698853421235,1,Trailing Stop,105,True
UBER,2023-12-14,2023-12-20,62.15999984741211,60.91679985046387,-2.3,3,Stop Loss,90,True
LULU,2023-12-15,2023-12-19,490.010009765625,505.46599121093755,2.8542174929661623,1,Trailing Stop,85,True
ARM,2023-12-19,2023-12-21,69.5,71.45999755859376,2.5201403720773463,1,Trailing Stop,110,True
CFLT,2023-12-21,2023-12-26,24.5,24.009999999999998,-2.3,1,Stop Loss,150,True
PATH,2023-12-21,2023-12-26,25.260000228881836,25.795200729370116,1.8187668077545818,1,Trailing Stop,130,True
FSLR,2023-12-21,2023-12-28,171.22999572753906,175.11000061035153,1.9659609762452661,3,Trailing Stop,115,True
SMCI,2023-12-26,2023-12-28,29.799999237060547,29.203999252319335,-2.3,1,Stop Loss,175,True
SMCI,2024-01-02,2024-01-04,27.725000381469727,29.183400344848632,4.960234240983604,1,Trailing Stop,125,True
ENPH,2024-01-02,2024-01-04,126.81999969482422,124.28359970092774,-2.3,1,Stop Loss,115,True
PYPL,2024-01-02,2024-01-04,60.56000315683308,59.34880309369642,-2.3,1,Stop Loss,85,True
MU,2024-01-03,2024-01-05,82.8434467747349,81.1865778392402,-2.3,1,Stop Loss,130,True
MRVL,2024-01-04,2024-01-08,58.179853138719366,62.87795964507511,7.775143289127862,1,Trailing Stop,150,True
SMCI,2024-01-04,2024-01-08,28.8799991607666,31.521599197387694,8.84681479703676,1,Trailing Stop,140,True
INTC,2024-01-04,2024-01-08,46.40845480462325,47.77416540682223,2.642805589948078,1,Trailing Stop,130,True
DXCM,2024-01-16,2024-01-18,123.0,127.0,2.9520325203252034,1,Trailing Stop,110,True
CRWD,2024-01-18,2024-01-22,285.0,298.6,4.471929824561411,1,Trailing Stop,105,True
SHOP,2024-01-19,2024-01-24,80.91000366210938,82.87000122070312,2.1224415645547916,2,Trailing Stop,120,True
PYPL,2024-01-26,2024-01-30,61.058848582575386,63.69275791958779,4.013722577736348,1,Trailing Stop,160,True
ARM,2024-01-29,2024-01-31,73.49800109863281,72.02804107666016,-2.3,1,Stop Loss,160,True
KLAC,2024-01-29,2024-01-31,584.7783843652447,573.0828166779398,-2.3,1,Stop Loss,130,True
LRCX,2024-01-29,2024-01-31,82.50640388212368,80.8562758044812,-2.3,1,Stop Loss,105,True
QCOM,2024-01-31,2024-02-05,135.1210922288508,138.02166476575906,1.8466467514898592,2,Trailing Stop,130,True
MU,2024-01-31,2024-02-06,85.42393052138365,83.71545191095598,-2.3,3,Stop Loss,95,True
