entry_date,exit_date,entry_price,exit_price,return_pct,hold_days,exit_reason,symbol,entry_score,momentum_20d,rsi,atr_pct,month
2025-11-10,2025-11-13,71.70629119873047,78.87692031860352,10.0,3,TARGET_HIT,CSCO,82.82743002563153,6.863323408815909,55.86972581743421,1.9697603784630813,2025-11
2025-11-10,2025-12-08,252.59527587890625,277.8548034667969,10.0,19,TARGET_HIT,FDX,81.73822007515159,10.555196107921198,63.12663427033928,2.407117192818727,2025-11
2025-11-10,2025-12-10,101.48999786376953,111.6389976501465,10.0,21,TARGET_HIT,C,80.30007110732629,6.238427276395912,62.563299090679756,2.6234828901561724,2025-11
2025-11-17,2025-12-31,94.19000244140625,99.19000244140625,5.308419015182,30,MAX_HOLD,UPS,87.111822857423,10.260481007828648,48.493126979476905,2.453977879355373,2025-11
2025-11-24,2025-12-12,47.202178955078125,51.92239685058594,10.0,13,TARGET_HIT,BMY,84.06395427892258,10.071441031549037,61.33749936477029,2.7428840475539897,2025-11
2025-12-01,2025-12-08,34.619117736816406,38.08102951049805,10.0,5,TARGET_HIT,LUV,90.14932758884166,14.75247818959233,62.25320011071231,3.2355496166261197,2025-12
2025-12-01,2025-12-05,547.6400146484375,602.4040161132813,10.0,4,TARGET_HIT,ULTA,84.29174828225092,5.3396956037735,64.00252544001337,3.0872728611879006,2025-12
2025-12-01,2025-12-11,190.9344482421875,210.02789306640628,10.0,8,TARGET_HIT,PNC,81.74350317477615,5.395777861856524,63.373587516983555,1.965400542572916,2025-12
2025-12-08,2026-01-22,25.34543800354004,25.670000076293945,1.2805542074616114,30,MAX_HOLD,PFE,84.65178609914186,5.485064025833396,57.64966006431924,2.1592110802465805,2025-12
2025-12-08,2026-01-02,206.27000427246094,226.89700469970705,10.0,17,TARGET_HIT,BA,81.58313796090715,5.99147198270404,63.75048137153815,2.9607507397192654,2025-12
2025-12-08,2026-01-22,224.16966247558594,240.0800018310547,7.097454303033322,30,MAX_HOLD,DHR,80.22779704669816,6.925787615322622,56.169811400006445,2.0424981172440817,2025-12
2025-12-08,2026-01-05,92.87999725341797,102.16799697875977,10.0,18,TARGET_HIT,COP,80.02800007946058,7.960144560923199,64.62727815593911,2.368645675293377,2025-12
2025-12-22,2026-01-29,112.5999984741211,117.41000366210938,4.2717631022826055,25,MAX_HOLD,WMT,80.6773176036425,7.1302050895660845,51.29822569198013,1.9331309078846608,2025-12
2025-12-22,2026-01-05,93.30999755859375,102.64099731445313,10.0,8,TARGET_HIT,COP,80.24992538392328,6.7986661614750785,58.46671108038787,2.7680381332139485,2025-12
2025-12-29,2026-01-29,188.22000122070312,192.50999450683594,2.2792441070608906,21,MAX_HOLD,NVDA,87.6624385213823,6.3449061170116,53.096727129602726,2.6431844180194304,2025-12
2025-12-29,2026-01-29,103.70999908447266,99.9000015258789,-3.6737032033820336,21,MAX_HOLD,DECK,82.85574443603359,17.81211010179344,57.92142013115984,2.5400502230381736,2025-12
2026-01-05,2026-01-09,80.5199966430664,88.57199630737306,10.0,4,TARGET_HIT,APTV,90.06850133467766,5.337511867281277,57.461390131917724,1.8611180772300666,2026-01
2026-01-05,2026-01-29,102.0999984741211,102.83999633789062,0.7247775463552977,17,MAX_HOLD,TGT,86.78720303040726,11.475054652756327,63.36000026041656,2.7340139069335763,2026-01
2026-01-05,2026-01-29,5367.3701171875,5113.31982421875,-4.733235968863505,17,MAX_HOLD,BKNG,86.09689284896116,6.970862817358235,55.99540729932989,1.7588544307431417,2026-01
2026-01-05,2026-01-29,114.06999969482422,111.58000183105469,-2.182868300544505,17,MAX_HOLD,DIS,84.51939004752582,8.885732263463076,60.805344453444945,1.790253880097341,2026-01
2026-01-12,2026-01-28,89.95999908447266,98.95599899291993,10.0,11,TARGET_HIT,SBUX,90.66170188953072,6.160020477100967,54.22060617171322,2.586864174762035,2026-01
2026-01-12,2026-01-20,31.610000610351562,28.449000549316406,-10.0,5,STOP_LOSS,CCL,85.51893342324448,13.541668236712379,53.88272669428445,2.788448051468466,2026-01
2026-01-12,2026-01-29,208.60000610351562,227.24000549316406,8.93576167030337,12,MAX_HOLD,HON,84.00834498285155,7.6089757728062795,64.76812876453276,1.8600193718273774,2026-01
2026-01-16,2026-01-23,351.7099914550781,316.53899230957035,-10.0,4,STOP_LOSS,AVGO,85.61473810062927,8.086304483672448,49.71224005322399,3.3483336126680285,2026-01
2026-01-16,2026-01-29,239.1199951171875,241.72999572753906,1.0915024521778105,8,MAX_HOLD,AMZN,80.99857777523883,8.06706309037124,58.0448441702839,2.295022325906825,2026-01
