accum,rsi,ma20,ma50,trades,avg_return,hold_days
1.3,57,2,6,14,18.725784907409313,14
1.3,57,3,6,14,18.725784907409313,14
1.4,57,2,6,14,18.725784907409313,14
1.4,57,3,6,14,18.725784907409313,14
1.5,57,2,6,14,18.725784907409313,14
1.5,57,3,6,14,18.725784907409313,14
1.6,57,2,6,14,18.725784907409313,14
1.6,57,3,6,14,18.725784907409313,14
1.7,57,2,6,14,18.725784907409313,14
1.7,57,3,6,14,18.725784907409313,14
1.8,57,1,6,14,18.725784907409313,14
1.8,57,2,6,14,18.725784907409313,14
1.8,57,3,6,14,18.725784907409313,14
1.9,57,1,6,14,18.725784907409313,14
1.9,57,2,6,14,18.725784907409313,14
1.9,57,3,6,14,18.725784907409313,14
2.0,57,1,6,14,18.725784907409313,14
2.0,57,2,6,14,18.725784907409313,14
2.0,57,3,6,14,18.725784907409313,14
2.1,57,1,-5,14,18.725784907409313,14
2.1,57,1,0,14,18.725784907409313,14
2.1,57,1,2,14,18.725784907409313,14
2.1,57,1,4,14,18.725784907409313,14
2.1,57,1,6,14,18.725784907409313,14
2.1,57,2,-5,14,18.725784907409313,14
2.1,57,2,0,14,18.725784907409313,14
2.1,57,2,2,14,18.725784907409313,14
2.1,57,2,4,14,18.725784907409313,14
2.1,57,2,6,14,18.725784907409313,14
2.1,57,3,-5,14,18.725784907409313,14
2.1,57,3,0,14,18.725784907409313,14
2.1,57,3,2,14,18.725784907409313,14
2.1,57,3,4,14,18.725784907409313,14
2.1,57,3,6,14,18.725784907409313,14
1.5,60,-5,10,14,17.16425450222437,14
1.5,60,-3,10,14,17.16425450222437,14
1.5,60,-2,10,14,17.16425450222437,14
1.5,60,-1,10,14,17.16425450222437,14
1.5,60,0,10,14,17.16425450222437,14
1.5,60,1,10,14,17.16425450222437,14
1.5,60,2,10,14,17.16425450222437,14
1.5,60,3,10,14,17.16425450222437,14
1.6,60,-5,10,14,17.16425450222437,14
1.6,60,-3,10,14,17.16425450222437,14
1.6,60,-2,10,14,17.16425450222437,14
1.6,60,-1,10,14,17.16425450222437,14
1.6,60,0,10,14,17.16425450222437,14
1.6,60,1,10,14,17.16425450222437,14
1.6,60,2,10,14,17.16425450222437,14
1.6,60,3,10,14,17.16425450222437,14
1.7,60,-5,10,14,17.16425450222437,14
1.7,60,-3,10,14,17.16425450222437,14
1.7,60,-2,10,14,17.16425450222437,14
1.7,60,-1,10,14,17.16425450222437,14
1.7,60,0,10,14,17.16425450222437,14
1.7,60,1,10,14,17.16425450222437,14
1.7,60,2,10,14,17.16425450222437,14
1.7,60,3,10,14,17.16425450222437,14
1.8,60,-5,10,14,17.16425450222437,14
1.8,60,-3,10,14,17.16425450222437,14
1.8,60,-2,10,14,17.16425450222437,14
1.8,60,-1,10,14,17.16425450222437,14
1.8,60,0,10,14,17.16425450222437,14
1.8,60,1,10,14,17.16425450222437,14
1.8,60,2,10,14,17.16425450222437,14
1.8,60,3,10,14,17.16425450222437,14
1.9,60,-5,10,14,17.16425450222437,14
1.9,60,-3,10,14,17.16425450222437,14
1.9,60,-2,10,14,17.16425450222437,14
1.9,60,-1,10,14,17.16425450222437,14
1.9,60,0,10,14,17.16425450222437,14
1.9,60,1,10,14,17.16425450222437,14
1.9,60,2,10,14,17.16425450222437,14
1.9,60,3,10,14,17.16425450222437,14
2.0,60,-5,10,14,17.16425450222437,14
2.0,60,-3,10,14,17.16425450222437,14
2.0,60,-2,10,14,17.16425450222437,14
2.0,60,-1,10,14,17.16425450222437,14
2.0,60,0,10,14,17.16425450222437,14
2.0,60,1,10,14,17.16425450222437,14
2.0,60,2,10,14,17.16425450222437,14
2.0,60,3,10,14,17.16425450222437,14
2.1,60,-5,8,14,17.16425450222437,14
2.1,60,-5,10,14,17.16425450222437,14
2.1,60,-3,8,14,17.16425450222437,14
2.1,60,-3,10,14,17.16425450222437,14
2.1,60,-2,8,14,17.16425450222437,14
2.1,60,-2,10,14,17.16425450222437,14
2.1,60,-1,8,14,17.16425450222437,14
2.1,60,-1,10,14,17.16425450222437,14
2.1,60,0,8,14,17.16425450222437,14
2.1,60,0,10,14,17.16425450222437,14
2.1,60,1,8,14,17.16425450222437,14
2.1,60,1,10,14,17.16425450222437,14
2.1,60,2,8,14,17.16425450222437,14
2.1,60,2,10,14,17.16425450222437,14
2.1,60,3,8,14,17.16425450222437,14
2.1,60,3,10,14,17.16425450222437,14
1.0,57,5,4,14,12.474803138827582,14
1.1,57,5,4,14,12.474803138827582,14
1.2,57,5,4,14,12.474803138827582,14
1.3,57,5,4,14,12.474803138827582,14
1.4,57,5,4,14,12.474803138827582,14
1.5,57,4,4,14,12.474803138827582,14
1.5,57,5,4,14,12.474803138827582,14
1.6,57,4,4,14,12.474803138827582,14
1.6,57,5,4,14,12.474803138827582,14
1.7,57,4,-5,14,12.474803138827582,14
1.7,57,4,0,14,12.474803138827582,14
1.7,57,4,2,14,12.474803138827582,14
1.7,57,4,4,14,12.474803138827582,14
1.7,57,5,-5,14,12.474803138827582,14
1.7,57,5,0,14,12.474803138827582,14
1.7,57,5,2,14,12.474803138827582,14
1.7,57,5,4,14,12.474803138827582,14
1.0,55,0,6,14,9.795214442597112,10
1.1,55,0,6,14,9.795214442597112,10
1.2,55,0,6,14,9.795214442597112,10
1.3,55,0,6,14,9.795214442597112,10
1.4,55,-5,4,14,9.795214442597112,10
1.4,55,-5,6,14,9.795214442597112,10
1.4,55,-3,4,14,9.795214442597112,10
1.4,55,-3,6,14,9.795214442597112,10
1.4,55,-2,4,14,9.795214442597112,10
1.4,55,-2,6,14,9.795214442597112,10
1.4,55,-1,4,14,9.795214442597112,10
1.4,55,-1,6,14,9.795214442597112,10
1.4,55,0,4,14,9.795214442597112,10
1.4,55,0,6,14,9.795214442597112,10
1.5,55,-5,4,14,9.795214442597112,10
1.5,55,-5,6,14,9.795214442597112,10
1.5,55,-3,4,14,9.795214442597112,10
1.5,55,-3,6,14,9.795214442597112,10
1.5,55,-2,4,14,9.795214442597112,10
1.5,55,-2,6,14,9.795214442597112,10
1.5,55,-1,4,14,9.795214442597112,10
1.5,55,-1,6,14,9.795214442597112,10
1.5,55,0,4,14,9.795214442597112,10
1.5,55,0,6,14,9.795214442597112,10
1.6,55,-5,4,14,9.795214442597112,10
1.6,55,-5,6,14,9.795214442597112,10
1.6,55,-3,4,14,9.795214442597112,10
1.6,55,-3,6,14,9.795214442597112,10
1.6,55,-2,4,14,9.795214442597112,10
1.6,55,-2,6,14,9.795214442597112,10
1.6,55,-1,4,14,9.795214442597112,10
1.6,55,-1,6,14,9.795214442597112,10
1.6,55,0,2,14,9.795214442597112,10
1.6,55,0,4,14,9.795214442597112,10
1.6,55,0,6,14,9.795214442597112,10
1.7,55,-5,2,14,9.795214442597112,10
1.7,55,-5,4,14,9.795214442597112,10
1.7,55,-5,6,14,9.795214442597112,10
1.7,55,-3,2,14,9.795214442597112,10
1.7,55,-3,4,14,9.795214442597112,10
1.7,55,-3,6,14,9.795214442597112,10
1.7,55,-2,2,14,9.795214442597112,10
1.7,55,-2,4,14,9.795214442597112,10
1.7,55,-2,6,14,9.795214442597112,10
1.7,55,-1,2,14,9.795214442597112,10
1.7,55,-1,4,14,9.795214442597112,10
1.7,55,-1,6,14,9.795214442597112,10
1.7,55,0,2,14,9.795214442597112,10
1.7,55,0,4,14,9.795214442597112,10
1.7,55,0,6,14,9.795214442597112,10
1.8,55,-5,2,14,9.795214442597112,10
1.8,55,-5,4,14,9.795214442597112,10
1.8,55,-5,6,14,9.795214442597112,10
1.8,55,-3,2,14,9.795214442597112,10
1.8,55,-3,4,14,9.795214442597112,10
1.8,55,-3,6,14,9.795214442597112,10
1.8,55,-2,2,14,9.795214442597112,10
1.8,55,-2,4,14,9.795214442597112,10
1.8,55,-2,6,14,9.795214442597112,10
1.8,55,-1,2,14,9.795214442597112,10
1.8,55,-1,4,14,9.795214442597112,10
1.8,55,-1,6,14,9.795214442597112,10
1.8,55,0,2,14,9.795214442597112,10
1.8,55,0,4,14,9.795214442597112,10
1.8,55,0,6,14,9.795214442597112,10
1.9,55,-5,2,14,9.795214442597112,10
1.9,55,-5,4,14,9.795214442597112,10
1.9,55,-5,6,14,9.795214442597112,10
1.9,55,-3,2,14,9.795214442597112,10
1.9,55,-3,4,14,9.795214442597112,10
1.9,55,-3,6,14,9.795214442597112,10
1.9,55,-2,2,14,9.795214442597112,10
1.9,55,-2,4,14,9.795214442597112,10
1.9,55,-2,6,14,9.795214442597112,10
1.9,55,-1,2,14,9.795214442597112,10
1.9,55,-1,4,14,9.795214442597112,10
1.9,55,-1,6,14,9.795214442597112,10
1.9,55,0,2,14,9.795214442597112,10
1.9,55,0,4,14,9.795214442597112,10
1.9,55,0,6,14,9.795214442597112,10
2.0,55,-5,2,14,9.795214442597112,10
2.0,55,-5,4,14,9.795214442597112,10
2.0,55,-5,6,14,9.795214442597112,10
2.0,55,-3,2,14,9.795214442597112,10
2.0,55,-3,4,14,9.795214442597112,10
2.0,55,-3,6,14,9.795214442597112,10
2.0,55,-2,2,14,9.795214442597112,10
2.0,55,-2,4,14,9.795214442597112,10
2.0,55,-2,6,14,9.795214442597112,10
2.0,55,-1,2,14,9.795214442597112,10
2.0,55,-1,4,14,9.795214442597112,10
2.0,55,-1,6,14,9.795214442597112,10
2.0,55,0,2,14,9.795214442597112,10
2.0,55,0,4,14,9.795214442597112,10
2.0,55,0,6,14,9.795214442597112,10
2.1,55,-5,2,14,9.795214442597112,10
2.1,55,-5,4,14,9.795214442597112,10
2.1,55,-5,6,14,9.795214442597112,10
2.1,55,-3,2,14,9.795214442597112,10
2.1,55,-3,4,14,9.795214442597112,10
2.1,55,-3,6,14,9.795214442597112,10
2.1,55,-2,2,14,9.795214442597112,10
2.1,55,-2,4,14,9.795214442597112,10
2.1,55,-2,6,14,9.795214442597112,10
2.1,55,-1,2,14,9.795214442597112,10
2.1,55,-1,4,14,9.795214442597112,10
2.1,55,-1,6,14,9.795214442597112,10
2.1,55,0,2,14,9.795214442597112,10
2.1,55,0,4,14,9.795214442597112,10
2.1,55,0,6,14,9.795214442597112,10
2.2,55,-5,2,14,9.795214442597112,10
2.2,55,-5,4,14,9.795214442597112,10
2.2,55,-5,6,14,9.795214442597112,10
2.2,55,-3,2,14,9.795214442597112,10
2.2,55,-3,4,14,9.795214442597112,10
2.2,55,-3,6,14,9.795214442597112,10
2.2,55,-2,2,14,9.795214442597112,10
2.2,55,-2,4,14,9.795214442597112,10
2.2,55,-2,6,14,9.795214442597112,10
2.2,55,-1,2,14,9.795214442597112,10
2.2,55,-1,4,14,9.795214442597112,10
2.2,55,-1,6,14,9.795214442597112,10
2.2,55,0,-5,14,9.795214442597112,10
2.2,55,0,0,14,9.795214442597112,10
2.2,55,0,2,14,9.795214442597112,10
2.2,55,0,4,14,9.795214442597112,10
2.2,55,0,6,14,9.795214442597112,10
2.2,57,-5,2,14,9.795214442597112,10
2.2,57,-5,4,14,9.795214442597112,10
2.2,57,-5,6,14,9.795214442597112,10
2.2,57,-3,2,14,9.795214442597112,10
2.2,57,-3,4,14,9.795214442597112,10
2.2,57,-3,6,14,9.795214442597112,10
2.2,57,-2,2,14,9.795214442597112,10
2.2,57,-2,4,14,9.795214442597112,10
2.2,57,-2,6,14,9.795214442597112,10
2.2,57,-1,2,14,9.795214442597112,10
2.2,57,-1,4,14,9.795214442597112,10
2.2,57,-1,6,14,9.795214442597112,10
2.2,57,0,-5,14,9.795214442597112,10
2.2,57,0,0,14,9.795214442597112,10
2.2,57,0,2,14,9.795214442597112,10
2.2,57,0,4,14,9.795214442597112,10
2.2,57,0,6,14,9.795214442597112,10
2.3,55,-5,2,14,9.795214442597112,10
2.3,55,-5,4,14,9.795214442597112,10
2.3,55,-5,6,14,9.795214442597112,10
2.3,55,-3,2,14,9.795214442597112,10
2.3,55,-3,4,14,9.795214442597112,10
2.3,55,-3,6,14,9.795214442597112,10
2.3,55,-2,2,14,9.795214442597112,10
2.3,55,-2,4,14,9.795214442597112,10
2.3,55,-2,6,14,9.795214442597112,10
2.3,55,-1,2,14,9.795214442597112,10
2.3,55,-1,4,14,9.795214442597112,10
2.3,55,-1,6,14,9.795214442597112,10
2.3,55,0,-5,14,9.795214442597112,10
2.3,55,0,0,14,9.795214442597112,10
2.3,55,0,2,14,9.795214442597112,10
2.3,55,0,4,14,9.795214442597112,10
2.3,55,0,6,14,9.795214442597112,10
2.3,57,-5,2,14,9.795214442597112,10
2.3,57,-5,4,14,9.795214442597112,10
2.3,57,-5,6,14,9.795214442597112,10
2.3,57,-3,2,14,9.795214442597112,10
2.3,57,-3,4,14,9.795214442597112,10
2.3,57,-3,6,14,9.795214442597112,10
2.3,57,-2,2,14,9.795214442597112,10
2.3,57,-2,4,14,9.795214442597112,10
2.3,57,-2,6,14,9.795214442597112,10
2.3,57,-1,2,14,9.795214442597112,10
2.3,57,-1,4,14,9.795214442597112,10
2.3,57,-1,6,14,9.795214442597112,10
2.3,57,0,-5,14,9.795214442597112,10
2.3,57,0,0,14,9.795214442597112,10
2.3,57,0,2,14,9.795214442597112,10
2.3,57,0,4,14,9.795214442597112,10
2.3,57,0,6,14,9.795214442597112,10
2.4,55,-5,2,14,9.795214442597112,10
2.4,55,-5,4,14,9.795214442597112,10
2.4,55,-5,6,14,9.795214442597112,10
2.4,55,-3,2,14,9.795214442597112,10
2.4,55,-3,4,14,9.795214442597112,10
2.4,55,-3,6,14,9.795214442597112,10
2.4,55,-2,2,14,9.795214442597112,10
2.4,55,-2,4,14,9.795214442597112,10
2.4,55,-2,6,14,9.795214442597112,10
2.4,55,-1,2,14,9.795214442597112,10
2.4,55,-1,4,14,9.795214442597112,10
2.4,55,-1,6,14,9.795214442597112,10
2.4,55,0,-5,14,9.795214442597112,10
2.4,55,0,0,14,9.795214442597112,10
2.4,55,0,2,14,9.795214442597112,10
2.4,55,0,4,14,9.795214442597112,10
2.4,55,0,6,14,9.795214442597112,10
2.4,57,-5,2,14,9.795214442597112,10
2.4,57,-5,4,14,9.795214442597112,10
2.4,57,-5,6,14,9.795214442597112,10
2.4,57,-3,2,14,9.795214442597112,10
2.4,57,-3,4,14,9.795214442597112,10
2.4,57,-3,6,14,9.795214442597112,10
2.4,57,-2,2,14,9.795214442597112,10
2.4,57,-2,4,14,9.795214442597112,10
2.4,57,-2,6,14,9.795214442597112,10
2.4,57,-1,2,14,9.795214442597112,10
2.4,57,-1,4,14,9.795214442597112,10
2.4,57,-1,6,14,9.795214442597112,10
2.4,57,0,-5,14,9.795214442597112,10
2.4,57,0,0,14,9.795214442597112,10
2.4,57,0,2,14,9.795214442597112,10
2.4,57,0,4,14,9.795214442597112,10
2.4,57,0,6,14,9.795214442597112,10
1.0,55,0,6,14,5.574147089270704,7
1.1,55,0,6,14,5.574147089270704,7
1.2,55,0,6,14,5.574147089270704,7
1.3,55,0,6,14,5.574147089270704,7
1.4,55,-5,4,14,5.574147089270704,7
1.4,55,-5,6,14,5.574147089270704,7
1.4,55,-3,4,14,5.574147089270704,7
1.4,55,-3,6,14,5.574147089270704,7
1.4,55,-2,4,14,5.574147089270704,7
1.4,55,-2,6,14,5.574147089270704,7
1.4,55,-1,4,14,5.574147089270704,7
1.4,55,-1,6,14,5.574147089270704,7
1.4,55,0,4,14,5.574147089270704,7
1.4,55,0,6,14,5.574147089270704,7
1.5,55,-5,4,14,5.574147089270704,7
1.5,55,-5,6,14,5.574147089270704,7
1.5,55,-3,4,14,5.574147089270704,7
1.5,55,-3,6,14,5.574147089270704,7
1.5,55,-2,4,14,5.574147089270704,7
1.5,55,-2,6,14,5.574147089270704,7
1.5,55,-1,4,14,5.574147089270704,7
1.5,55,-1,6,14,5.574147089270704,7
1.5,55,0,4,14,5.574147089270704,7
1.5,55,0,6,14,5.574147089270704,7
1.6,55,-5,4,14,5.574147089270704,7
1.6,55,-5,6,14,5.574147089270704,7
1.6,55,-3,4,14,5.574147089270704,7
1.6,55,-3,6,14,5.574147089270704,7
1.6,55,-2,4,14,5.574147089270704,7
1.6,55,-2,6,14,5.574147089270704,7
1.6,55,-1,4,14,5.574147089270704,7
1.6,55,-1,6,14,5.574147089270704,7
1.6,55,0,2,14,5.574147089270704,7
1.6,55,0,4,14,5.574147089270704,7
1.6,55,0,6,14,5.574147089270704,7
1.7,55,-5,2,14,5.574147089270704,7
1.7,55,-5,4,14,5.574147089270704,7
1.7,55,-5,6,14,5.574147089270704,7
1.7,55,-3,2,14,5.574147089270704,7
1.7,55,-3,4,14,5.574147089270704,7
1.7,55,-3,6,14,5.574147089270704,7
1.7,55,-2,2,14,5.574147089270704,7
1.7,55,-2,4,14,5.574147089270704,7
1.7,55,-2,6,14,5.574147089270704,7
1.7,55,-1,2,14,5.574147089270704,7
1.7,55,-1,4,14,5.574147089270704,7
1.7,55,-1,6,14,5.574147089270704,7
1.7,55,0,2,14,5.574147089270704,7
1.7,55,0,4,14,5.574147089270704,7
1.7,55,0,6,14,5.574147089270704,7
1.8,55,-5,2,14,5.574147089270704,7
1.8,55,-5,4,14,5.574147089270704,7
1.8,55,-5,6,14,5.574147089270704,7
1.8,55,-3,2,14,5.574147089270704,7
1.8,55,-3,4,14,5.574147089270704,7
1.8,55,-3,6,14,5.574147089270704,7
1.8,55,-2,2,14,5.574147089270704,7
1.8,55,-2,4,14,5.574147089270704,7
1.8,55,-2,6,14,5.574147089270704,7
1.8,55,-1,2,14,5.574147089270704,7
1.8,55,-1,4,14,5.574147089270704,7
1.8,55,-1,6,14,5.574147089270704,7
1.8,55,0,2,14,5.574147089270704,7
1.8,55,0,4,14,5.574147089270704,7
1.8,55,0,6,14,5.574147089270704,7
1.9,55,-5,2,14,5.574147089270704,7
1.9,55,-5,4,14,5.574147089270704,7
1.9,55,-5,6,14,5.574147089270704,7
1.9,55,-3,2,14,5.574147089270704,7
1.9,55,-3,4,14,5.574147089270704,7
1.9,55,-3,6,14,5.574147089270704,7
1.9,55,-2,2,14,5.574147089270704,7
1.9,55,-2,4,14,5.574147089270704,7
1.9,55,-2,6,14,5.574147089270704,7
1.9,55,-1,2,14,5.574147089270704,7
1.9,55,-1,4,14,5.574147089270704,7
1.9,55,-1,6,14,5.574147089270704,7
1.9,55,0,2,14,5.574147089270704,7
1.9,55,0,4,14,5.574147089270704,7
1.9,55,0,6,14,5.574147089270704,7
2.0,55,-5,2,14,5.574147089270704,7
2.0,55,-5,4,14,5.574147089270704,7
2.0,55,-5,6,14,5.574147089270704,7
2.0,55,-3,2,14,5.574147089270704,7
2.0,55,-3,4,14,5.574147089270704,7
2.0,55,-3,6,14,5.574147089270704,7
2.0,55,-2,2,14,5.574147089270704,7
2.0,55,-2,4,14,5.574147089270704,7
2.0,55,-2,6,14,5.574147089270704,7
2.0,55,-1,2,14,5.574147089270704,7
2.0,55,-1,4,14,5.574147089270704,7
2.0,55,-1,6,14,5.574147089270704,7
2.0,55,0,2,14,5.574147089270704,7
2.0,55,0,4,14,5.574147089270704,7
2.0,55,0,6,14,5.574147089270704,7
2.1,55,-5,2,14,5.574147089270704,7
2.1,55,-5,4,14,5.574147089270704,7
2.1,55,-5,6,14,5.574147089270704,7
2.1,55,-3,2,14,5.574147089270704,7
2.1,55,-3,4,14,5.574147089270704,7
2.1,55,-3,6,14,5.574147089270704,7
2.1,55,-2,2,14,5.574147089270704,7
2.1,55,-2,4,14,5.574147089270704,7
2.1,55,-2,6,14,5.574147089270704,7
2.1,55,-1,2,14,5.574147089270704,7
2.1,55,-1,4,14,5.574147089270704,7
2.1,55,-1,6,14,5.574147089270704,7
2.1,55,0,2,14,5.574147089270704,7
2.1,55,0,4,14,5.574147089270704,7
2.1,55,0,6,14,5.574147089270704,7
2.2,55,-5,2,14,5.574147089270704,7
2.2,55,-5,4,14,5.574147089270704,7
2.2,55,-5,6,14,5.574147089270704,7
2.2,55,-3,2,14,5.574147089270704,7
2.2,55,-3,4,14,5.574147089270704,7
2.2,55,-3,6,14,5.574147089270704,7
2.2,55,-2,2,14,5.574147089270704,7
2.2,55,-2,4,14,5.574147089270704,7
2.2,55,-2,6,14,5.574147089270704,7
2.2,55,-1,2,14,5.574147089270704,7
2.2,55,-1,4,14,5.574147089270704,7
2.2,55,-1,6,14,5.574147089270704,7
2.2,55,0,-5,14,5.574147089270704,7
2.2,55,0,0,14,5.574147089270704,7
2.2,55,0,2,14,5.574147089270704,7
2.2,55,0,4,14,5.574147089270704,7
2.2,55,0,6,14,5.574147089270704,7
2.2,57,-5,2,14,5.574147089270704,7
2.2,57,-5,4,14,5.574147089270704,7
2.2,57,-5,6,14,5.574147089270704,7
2.2,57,-3,2,14,5.574147089270704,7
2.2,57,-3,4,14,5.574147089270704,7
2.2,57,-3,6,14,5.574147089270704,7
2.2,57,-2,2,14,5.574147089270704,7
2.2,57,-2,4,14,5.574147089270704,7
2.2,57,-2,6,14,5.574147089270704,7
2.2,57,-1,2,14,5.574147089270704,7
2.2,57,-1,4,14,5.574147089270704,7
2.2,57,-1,6,14,5.574147089270704,7
2.2,57,0,-5,14,5.574147089270704,7
2.2,57,0,0,14,5.574147089270704,7
2.2,57,0,2,14,5.574147089270704,7
2.2,57,0,4,14,5.574147089270704,7
2.2,57,0,6,14,5.574147089270704,7
2.3,55,-5,2,14,5.574147089270704,7
2.3,55,-5,4,14,5.574147089270704,7
2.3,55,-5,6,14,5.574147089270704,7
2.3,55,-3,2,14,5.574147089270704,7
2.3,55,-3,4,14,5.574147089270704,7
2.3,55,-3,6,14,5.574147089270704,7
2.3,55,-2,2,14,5.574147089270704,7
2.3,55,-2,4,14,5.574147089270704,7
2.3,55,-2,6,14,5.574147089270704,7
2.3,55,-1,2,14,5.574147089270704,7
2.3,55,-1,4,14,5.574147089270704,7
2.3,55,-1,6,14,5.574147089270704,7
2.3,55,0,-5,14,5.574147089270704,7
2.3,55,0,0,14,5.574147089270704,7
2.3,55,0,2,14,5.574147089270704,7
2.3,55,0,4,14,5.574147089270704,7
2.3,55,0,6,14,5.574147089270704,7
2.3,57,-5,2,14,5.574147089270704,7
2.3,57,-5,4,14,5.574147089270704,7
2.3,57,-5,6,14,5.574147089270704,7
2.3,57,-3,2,14,5.574147089270704,7
2.3,57,-3,4,14,5.574147089270704,7
2.3,57,-3,6,14,5.574147089270704,7
2.3,57,-2,2,14,5.574147089270704,7
2.3,57,-2,4,14,5.574147089270704,7
2.3,57,-2,6,14,5.574147089270704,7
2.3,57,-1,2,14,5.574147089270704,7
2.3,57,-1,4,14,5.574147089270704,7
2.3,57,-1,6,14,5.574147089270704,7
2.3,57,0,-5,14,5.574147089270704,7
2.3,57,0,0,14,5.574147089270704,7
2.3,57,0,2,14,5.574147089270704,7
2.3,57,0,4,14,5.574147089270704,7
2.3,57,0,6,14,5.574147089270704,7
2.4,55,-5,2,14,5.574147089270704,7
2.4,55,-5,4,14,5.574147089270704,7
2.4,55,-5,6,14,5.574147089270704,7
2.4,55,-3,2,14,5.574147089270704,7
2.4,55,-3,4,14,5.574147089270704,7
2.4,55,-3,6,14,5.574147089270704,7
2.4,55,-2,2,14,5.574147089270704,7
2.4,55,-2,4,14,5.574147089270704,7
2.4,55,-2,6,14,5.574147089270704,7
2.4,55,-1,2,14,5.574147089270704,7
2.4,55,-1,4,14,5.574147089270704,7
2.4,55,-1,6,14,5.574147089270704,7
2.4,55,0,-5,14,5.574147089270704,7
2.4,55,0,0,14,5.574147089270704,7
2.4,55,0,2,14,5.574147089270704,7
2.4,55,0,4,14,5.574147089270704,7
2.4,55,0,6,14,5.574147089270704,7
2.4,57,-5,2,14,5.574147089270704,7
2.4,57,-5,4,14,5.574147089270704,7
2.4,57,-5,6,14,5.574147089270704,7
2.4,57,-3,2,14,5.574147089270704,7
2.4,57,-3,4,14,5.574147089270704,7
2.4,57,-3,6,14,5.574147089270704,7
2.4,57,-2,2,14,5.574147089270704,7
2.4,57,-2,4,14,5.574147089270704,7
2.4,57,-2,6,14,5.574147089270704,7
2.4,57,-1,2,14,5.574147089270704,7
2.4,57,-1,4,14,5.574147089270704,7
2.4,57,-1,6,14,5.574147089270704,7
2.4,57,0,-5,14,5.574147089270704,7
2.4,57,0,0,14,5.574147089270704,7
2.4,57,0,2,14,5.574147089270704,7
2.4,57,0,4,14,5.574147089270704,7
2.4,57,0,6,14,5.574147089270704,7
1.0,55,0,6,14,3.070673124119797,5
1.1,55,0,6,14,3.070673124119797,5
1.2,55,0,6,14,3.070673124119797,5
1.3,55,0,6,14,3.070673124119797,5
1.4,55,-5,4,14,3.070673124119797,5
1.4,55,-5,6,14,3.070673124119797,5
1.4,55,-3,4,14,3.070673124119797,5
1.4,55,-3,6,14,3.070673124119797,5
1.4,55,-2,4,14,3.070673124119797,5
1.4,55,-2,6,14,3.070673124119797,5
1.4,55,-1,4,14,3.070673124119797,5
1.4,55,-1,6,14,3.070673124119797,5
1.4,55,0,4,14,3.070673124119797,5
1.4,55,0,6,14,3.070673124119797,5
1.5,55,-5,4,14,3.070673124119797,5
1.5,55,-5,6,14,3.070673124119797,5
1.5,55,-3,4,14,3.070673124119797,5
1.5,55,-3,6,14,3.070673124119797,5
1.5,55,-2,4,14,3.070673124119797,5
1.5,55,-2,6,14,3.070673124119797,5
1.5,55,-1,4,14,3.070673124119797,5
1.5,55,-1,6,14,3.070673124119797,5
1.5,55,0,4,14,3.070673124119797,5
1.5,55,0,6,14,3.070673124119797,5
1.6,55,-5,4,14,3.070673124119797,5
1.6,55,-5,6,14,3.070673124119797,5
1.6,55,-3,4,14,3.070673124119797,5
1.6,55,-3,6,14,3.070673124119797,5
1.6,55,-2,4,14,3.070673124119797,5
1.6,55,-2,6,14,3.070673124119797,5
1.6,55,-1,4,14,3.070673124119797,5
1.6,55,-1,6,14,3.070673124119797,5
1.6,55,0,2,14,3.070673124119797,5
1.6,55,0,4,14,3.070673124119797,5
1.6,55,0,6,14,3.070673124119797,5
1.7,55,-5,2,14,3.070673124119797,5
1.7,55,-5,4,14,3.070673124119797,5
1.7,55,-5,6,14,3.070673124119797,5
1.7,55,-3,2,14,3.070673124119797,5
1.7,55,-3,4,14,3.070673124119797,5
1.7,55,-3,6,14,3.070673124119797,5
1.7,55,-2,2,14,3.070673124119797,5
1.7,55,-2,4,14,3.070673124119797,5
1.7,55,-2,6,14,3.070673124119797,5
1.7,55,-1,2,14,3.070673124119797,5
1.7,55,-1,4,14,3.070673124119797,5
1.7,55,-1,6,14,3.070673124119797,5
1.7,55,0,2,14,3.070673124119797,5
1.7,55,0,4,14,3.070673124119797,5
1.7,55,0,6,14,3.070673124119797,5
1.8,55,-5,2,14,3.070673124119797,5
1.8,55,-5,4,14,3.070673124119797,5
1.8,55,-5,6,14,3.070673124119797,5
1.8,55,-3,2,14,3.070673124119797,5
1.8,55,-3,4,14,3.070673124119797,5
1.8,55,-3,6,14,3.070673124119797,5
1.8,55,-2,2,14,3.070673124119797,5
1.8,55,-2,4,14,3.070673124119797,5
1.8,55,-2,6,14,3.070673124119797,5
1.8,55,-1,2,14,3.070673124119797,5
1.8,55,-1,4,14,3.070673124119797,5
1.8,55,-1,6,14,3.070673124119797,5
1.8,55,0,2,14,3.070673124119797,5
1.8,55,0,4,14,3.070673124119797,5
1.8,55,0,6,14,3.070673124119797,5
1.9,55,-5,2,14,3.070673124119797,5
1.9,55,-5,4,14,3.070673124119797,5
1.9,55,-5,6,14,3.070673124119797,5
1.9,55,-3,2,14,3.070673124119797,5
1.9,55,-3,4,14,3.070673124119797,5
1.9,55,-3,6,14,3.070673124119797,5
1.9,55,-2,2,14,3.070673124119797,5
1.9,55,-2,4,14,3.070673124119797,5
1.9,55,-2,6,14,3.070673124119797,5
1.9,55,-1,2,14,3.070673124119797,5
1.9,55,-1,4,14,3.070673124119797,5
