symbol,entry_date,passes,reason,entry_price,exit_price,actual_return,max_return,min_return,hit_12pct,hit_15pct,days_held,rsi,mom_30d,price_vs_ma50,volume_ratio
LULU,2025-12-15,True,PASS,206.2899932861328,203.89999389648438,-1.1585629295810818,9.54481704504949,-3.756847279184515,False,False,17,82.08904334878467,20.962824796186357,17.90869919235449,1.5929673025991304
ARWR,2025-12-15,True,PASS,68.44999694824219,64.55999755859375,-5.68297963926839,12.140256476960564,-13.060626771786241,True,False,17,76.16832538329581,61.47675851337133,49.81231794600311,0.5356201244092845
BAC,2025-12-15,True,PASS,55.33000183105469,55.849998474121094,0.9398095533308862,4.012285075978177,-2.8194493433315677,False,False,17,83.94392306964647,4.055259000919639,5.960876930010307,0.8700202044149133
SCCO,2025-12-15,True,PASS,143.86000061035156,170.52000427246094,18.531908486722912,18.92117413125083,-2.9195029406526873,True,True,17,79.59748997748773,5.157274555365731,8.32490845051696,0.7765092694965858
PATH,2025-12-15,True,PASS,16.15999984741211,16.31999969482422,0.9900980750178164,11.014855838198292,-4.146040115224632,False,False,17,65.57376639108085,1.8915523154413163,4.025851303661979,1.0193677408646407
ILMN,2025-12-15,True,PASS,134.9199981689453,141.07000732421875,4.558263592304875,12.17017372649559,-4.172846841994966,True,False,17,69.21096341982482,9.211589095906874,17.510571562062847,1.2756278982181108
AAPL,2025-12-15,True,PASS,274.1099853515625,259.3699951171875,-5.3773999569808,2.2034981823720146,-6.716277912936443,False,False,17,46.52586026122091,1.4815661767430761,2.2604780479443374,1.1672478889999451
GOOGL,2025-12-15,True,PASS,308.2200012207031,328.57000732421875,6.60242879207046,7.335664545459676,-3.9257692737634278,False,False,17,39.863276179192674,9.684415016446007,9.00600932771259,0.6193790762950925
TSLA,2025-12-15,True,PASS,475.30999755859375,445.010009765625,-6.37478444564666,4.948347212236463,-10.717216701322727,False,False,17,78.9531755922203,4.106798690262757,8.893224792245357,1.4866109594115242
MU,2025-12-15,True,PASS,237.4040985107422,345.0899963378906,45.359746736754765,45.8694226280593,-6.656841257488121,True,True,17,57.24816526141305,6.135764829267125,6.392608106516596,1.1064024047815444
LRCX,2025-12-15,True,PASS,164.3000030517578,218.36000061035156,32.90322370935304,33.65185164891041,-6.51247519750287,True,True,17,68.50310909803275,4.515741960708336,7.716831437260432,0.97028233695151
AMAT,2025-12-15,True,PASS,261.2699890136719,301.17999267578125,15.275387660394834,15.887783331844071,-5.492399222313914,True,True,17,72.60273785862486,12.304641126822347,10.41856640739073,0.8652699342335418
KLAC,2025-12-15,True,PASS,1225.1099853515625,1400.0,14.275454182854478,14.844380302669332,-4.548160685110682,True,False,17,68.65974683883591,1.5243573054921737,5.677078749515957,1.291700026688017
ROKU,2025-12-15,True,PASS,109.0250015258789,111.16999816894531,1.9674355542726185,6.452644745934692,-2.3480900272041008,False,False,17,78.66023356792059,2.7277907729972193,9.631593655502549,1.3084055378852433
SNPS,2025-12-15,True,PASS,454.6700134277344,525.1799926757812,15.507945799300835,16.33051824171449,-0.47727216742858247,True,True,17,72.31536294305504,0.18730027098791227,4.137085630475968,1.109931319260102
ASML,2025-12-15,True,PASS,1087.8199462890625,1273.8800048828125,17.103938866764345,17.85038547724319,-7.152832303624752,True,True,17,67.64413785438796,2.699127323384516,4.564266898694273,0.8514760178203568
NXPI,2025-12-15,True,PASS,231.8300018310547,241.14999389648438,4.02018375180862,6.496138308090369,-6.44868948374376,False,False,17,87.91007214990977,11.354922045674307,10.028074504818116,0.9749343337209413
ADI,2025-12-15,True,PASS,280.44000244140625,300.92999267578125,7.306372149478239,8.11582141188305,-3.672795501105724,False,False,17,84.84655822418668,20.202661344474777,14.076695152337496,0.8127746605147987
TXN,2025-12-15,True,PASS,177.97000122070312,190.30999755859375,6.933750774428338,8.400290411698364,-2.545372112280406,False,False,17,73.64846567765994,10.225439006759286,5.316770619220079,1.2692494048747605
ADBE,2025-12-15,True,PASS,351.1499938964844,333.95001220703125,-4.898186526673702,2.426319145476511,-6.752097926012667,False,False,17,75.41546567754926,3.1853299684574266,4.279016488272816,1.1984752523750373
ABNB,2025-12-15,True,PASS,131.80999755859375,139.27000427246094,5.659666832594376,7.275621360684394,-2.6629197874581805,False,False,17,83.13023140952077,4.164688323800811,7.779836518538828,1.0759025972886498
RIVN,2025-12-10,True,PASS,17.5,19.219999313354492,9.828567504882812,29.657145908900667,-10.114288330078125,True,True,20,82.93841315240022,29.629629629629626,18.3744151487544,1.1225346543171304
LULU,2025-12-10,True,PASS,187.6199951171875,203.89999389648438,8.677112889342302,20.445582351919313,-3.261909858469482,True,True,20,74.77024140605387,4.244915863435276,8.06408275204479,0.9913268481416645
ARWR,2025-12-10,True,PASS,68.87000274658203,64.55999755859375,-6.258174845509474,11.456365725264925,-13.590829173465306,False,False,20,80.54137220630882,74.1340178890497,57.893898726417135,1.2471466325908285
BAC,2025-12-10,True,PASS,54.08000183105469,55.849998474121094,3.2729226759197525,6.416415104507747,-1.36834625261026,False,False,20,69.10955401014014,2.820204467670605,4.12597226426124,1.437170402756757
SCCO,2025-12-10,True,PASS,143.97999572753906,170.52000427246094,18.433122192297414,18.82206341691966,-3.0004113026955745,True,True,20,80.35247097456778,5.579674453067323,9.454703941387011,0.8563353541455416
PATH,2025-12-10,True,PASS,18.690000534057617,16.31999969482422,-12.680581977056097,1.3911194299221865,-17.12145891653824,False,False,20,82.76729869076723,15.655944990931832,22.355194182768454,0.9790674109788207
ILMN,2025-12-10,True,PASS,134.91000366210938,141.07000732421875,4.566009558147736,12.178483603729791,-4.165747701002391,True,False,20,76.66786715665734,37.944784716123344,19.639036993830665,1.1301864174576768
AAPL,2025-12-10,True,PASS,278.7799987792969,259.3699951171875,-6.962480718523781,0.49142518228938326,-8.278930314985239,False,False,20,65.55081601512691,3.7361565422882324,4.474813776730026,0.7458126582027022
GOOGL,2025-12-10,True,PASS,320.2099914550781,328.57000732421875,2.610791696771099,3.3165720622672596,-7.52318696503578,False,False,20,69.55373413678001,19.796401943295876,14.82598886812756,0.726832221578278
AMZN,2025-12-10,True,PASS,231.77999877929688,247.3800048828125,6.730522989764143,6.937614080482509,-4.655273683216794,False,False,20,62.247372576108944,1.1035981589081243,1.2619066987110246,0.8975842253865282
MU,2025-12-10,True,PASS,263.6034851074219,345.0899963378906,30.912531826831476,31.371551347982734,-15.934159806799878,True,True,20,66.50073531999485,18.836454367722688,20.10958087170828,0.8607288330068795
AVGO,2025-12-10,True,PASS,412.18133544921875,344.9700012207031,-16.306253691779826,0.3971194338600148,-22.16867891549178,False,False,20,72.23022731948015,10.724724365786557,14.682987789613449,1.293391646915689
QCOM,2025-12-10,True,PASS,182.2100067138672,177.77999877929688,-2.43126489838012,1.2293453442941586,-6.146760218619138,False,False,20,75.27531555678566,1.1661289383834805,7.467546314122756,1.2597008861518697
LRCX,2025-12-10,True,PASS,168.25999450683594,218.36000061035156,29.775352275718873,30.506361290157592,-8.712699917938437,True,True,20,71.49729518807166,8.300355855249324,11.168047951277153,0.8514328090726567
AMAT,2025-12-10,True,PASS,275.1499938964844,301.17999267578125,9.46029415108392,10.041797381688234,-10.259856933945496,False,False,20,77.24823716612156,21.10759922358339,17.606864355883793,0.7683836331800569
KLAC,2025-12-10,True,PASS,1238.9100341796875,1400.0,13.002555583220705,13.565144513073063,-5.611385622304763,True,False,20,63.95237134939103,2.8978039974527876,7.425624357933988,0.7252260282694512
ROKU,2025-12-10,True,PASS,105.36000061035156,111.16999816894531,5.514424378261555,10.155653840410968,-2.5009511398689015,False,False,20,71.90850726469333,6.41349190699336,6.192550955210484,0.7550623456823818
SNPS,2025-12-10,True,PASS,475.8299865722656,525.1799926757812,10.371352688177145,11.157345656236336,-4.903008896166412,False,False,20,92.8824408672847,4.159096503835657,8.763228260426581,1.541021519023042
CRM,2025-12-10,True,PASS,263.77423095703125,259.94000244140625,-1.4536023862958753,2.022849000515309,-4.576078228388323,False,False,20,82.46333442344455,3.909383860502887,7.942296554054408,1.0112319312225404
TSM,2025-12-10,True,PASS,309.3050231933594,323.6300048828125,4.631344664744738,7.6865752561811895,-11.065140898050744,False,False,20,75.20415656206015,2.8554486822672733,5.775327427705366,1.0557906155154297
ASML,2025-12-10,True,PASS,1119.3199462890625,1273.8800048828125,13.808389558871948,14.533829603437232,-9.765745431932864,True,False,20,62.30955985036423,6.539399900960258,8.072651128601455,0.741139834571842
NXPI,2025-12-10,True,PASS,230.77999877929688,241.14999389648438,4.493454879989272,6.980674536599738,-6.023049644686685,False,False,20,85.20849850726283,8.85176002489044,9.668606464057227,0.7090980574075628
MRVL,2025-12-10,True,PASS,92.40351104736328,83.22000122070312,-9.938485802723408,1.8708758680090265,-12.209366342145852,False,False,20,62.33680200524288,4.53312414360004,4.924712209708542,1.030058115764266
ADI,2025-12-10,True,PASS,281.57000732421875,300.92999267578125,6.87572711864517,7.681927875899882,-4.059378619335682,False,False,20,83.81383111497115,18.05493436531062,15.691739805016573,1.1411547118070176
TXN,2025-12-10,True,PASS,181.6699981689453,190.30999755859375,4.755875750939134,6.192546988159257,-4.530189800456495,False,False,20,78.37027508445699,9.814596080629103,7.516920064885428,0.7392182432816357
RIVN,2025-12-05,True,PASS,17.950000762939453,19.889999389648438,10.80779133288067,26.40668283928224,-12.367694297187219,True,True,22,83.80955386866127,37.127582533990584,22.62939814943974,0.7927926378879288
LULU,2025-12-05,True,PASS,190.00999450683594,212.1699981689453,11.662546341114773,18.93058379063794,-5.268141043220656,True,True,22,74.62423487288538,6.115267004099575,9.688314053988394,1.496892156625632
ARWR,2025-12-05,True,PASS,61.439998626708984,65.0,5.794273198019611,24.934902102783617,-3.141276608585043,True,True,22,72.6996683400991,64.49799501137669,48.00075837247453,1.234185705735455
BAC,2025-12-05,True,PASS,53.95000076293945,56.18000030517578,4.133455997591402,6.672842304376918,-1.2604268685069275,False,False,22,61.84412405901027,4.772734596814073,4.120552567946355,0.957017088132639
SCCO,2025-12-05,True,PASS,140.41000366210938,160.5500030517578,14.343706904327473,15.084390088579436,-2.17221207336303,True,True,22,64.47289498795837,10.97451215419168,7.907883296428847,1.0742354154840568
PATH,2025-12-05,True,PASS,18.670000076293945,16.8799991607666,-9.587578512118917,6.2667384655211755,-17.032674301986514,False,False,22,80.05182208040638,20.919692899567156,25.310424704197764,2.0159136446054635
ILMN,2025-12-05,True,PASS,128.9600067138672,145.8300018310547,13.08157121503426,17.354209412907,-1.9540975040829918,True,True,22,68.26798860263979,28.998704750601146,16.759776976239326,0.5314213956671499
AAPL,2025-12-05,True,PASS,278.7799987792969,259.0400085449219,-7.080848812974798,0.8465513593064437,-8.278930314985239,False,False,22,58.90908407998252,7.5006834219085,5.026399591751224,1.0294504082393843
GOOGL,2025-12-05,True,PASS,321.0599670410156,325.44000244140625,1.364242151009463,2.884208943440198,-7.768010491523544,False,False,22,80.0509450736662,26.944039668394748,16.95771369341633,0.6367632878708928
AMZN,2025-12-05,True,PASS,229.52999877929688,246.2899932861328,7.301875395795826,7.354160664220349,-3.720643633316266,False,False,22,43.836591653373844,3.8174510747684125,0.49905743605061614,0.7603591279933886
NVDA,2025-12-05,True,PASS,182.41000366210938,185.0399932861328,1.4418012012625956,6.150979110491499,-6.6334114689944865,False,False,22,41.722076668078195,0.14282036759679034,-2.500213266118052,0.6784978661200144
TSLA,2025-12-05,True,PASS,455.0,435.79998779296875,-4.219782902644231,9.63296408181662,-6.731869205013736,False,False,22,77.0421592029263,1.340814483131898,4.545548659743597,0.7038024665858312
INTC,2025-12-05,True,PASS,41.40999984741211,41.11000061035156,-0.7244608504370597,7.631006662777352,-15.600094441624032,False,False,22,65.60677936497731,8.516771522525058,10.057460113166986,1.2034378365588185
MU,2025-12-05,True,PASS,237.12420654296875,327.0199890136719,37.910841656064036,46.04160108395197,-6.546662711149387,True,True,22,45.58890856234379,14.75980904888064,10.819135159612747,0.7957279400870747
AVGO,2025-12-05,True,PASS,389.4947509765625,332.4800109863281,-14.638127945828257,6.244868922490942,-17.63530115885963,False,False,22,69.07841917323343,13.346305333410303,9.760853207514089,1.087213952547614
QCOM,2025-12-05,True,PASS,174.80999755859375,181.8699951171875,4.038669216402993,5.514558391557239,-2.1737904609741254,False,False,22,52.37861564015095,3.3365991854191583,3.5329824553869447,0.9339276303647389
LRCX,2025-12-05,True,PASS,158.6999969482422,200.9600067138672,26.628866148880594,32.60869627923027,-3.2136048788897296,True,True,22,61.40617129571406,7.7411336177752474,6.3147697894639965,0.7098236472274057
AMAT,2025-12-05,True,PASS,268.0,281.6400146484375,5.089557704640859,11.276119858471317,-7.865672325020406,False,False,22,76.07737593986373,17.531982335319764,16.52345251053616,0.6408447596683073
KLAC,2025-12-05,True,PASS,1214.4599609375,1324.5999755859375,9.069052763453406,15.85149086487934,-3.7111101015031274,True,True,22,64.24999618344566,4.96096216487096,6.203358234447604,0.6711581143793584
ROKU,2025-12-05,True,PASS,100.08999633789062,108.86000061035156,8.762118686521438,15.955641727461462,-7.20351618370796,True,True,22,50.55210430944905,1.841674380418322,1.1420768821535883,1.738070704904571
SNPS,2025-12-05,True,PASS,466.760009765625,514.489990234375,10.22580758208415,12.473213104172975,-3.055105293357373,True,False,22,87.4866052508309,2.33945350992298,6.420867741185766,0.7220856923995177
CDNS,2025-12-05,True,PASS,337.5299987792969,318.79998779296875,-5.549139648051031,1.1199000956855778,-11.000505145348862,False,False,22,67.53024177799071,0.07709247015584894,2.48878308481944,0.7601396877096606
CRM,2025-12-05,True,PASS,260.15008544921875,260.5299987792969,0.14603621191286675,3.444127218667672,-4.248381246136558,False,False,22,62.80866670062468,2.1642831204660586,6.976878118104217,1.9080541396099011
TSM,2025-12-05,True,PASS,293.926513671875,318.010009765625,8.193713385324477,13.320837379134712,-6.411986065554026,True,False,22,59.698257772874975,1.3724040605444148,1.1339147393291358,0.8885670059409023
ASML,2025-12-05,True,PASS,1099.469970703125,1194.3199462890625,8.62688187156942,13.361896013015858,-8.136644321471483,True,False,22,63.1083619140944,6.272676365041957,7.135342223285917,0.6970087588828293
NXPI,2025-12-05,True,PASS,226.9364471435547,237.88999938964844,4.826704737809167,8.792572765304465,-4.43139142580333,False,False,22,74.29516364988243,3.270964343082057,7.933937131713487,0.7309800235639868
MRVL,2025-12-05,True,PASS,98.8388900756836,83.3899917602539,-15.630384258261145,3.771100585822708,-17.9253957541728,False,False,22,64.8262872650392,19.499827922238747,12.844300734922653,1.108325321382121
ADI,2025-12-05,True,PASS,280.3000183105469,299.1600036621094,6.728499507505331,6.860499183929747,-3.624688904177315,False,False,22,82.10630174468416,15.619224858192949,16.138504342985446,0.8446744926632659
TXN,2025-12-05,True,PASS,182.5399932861328,188.4499969482422,3.2376486685004964,5.686427777249758,-4.985203889244292,False,False,22,75.76024641664166,6.957024128525729,7.974282234959426,0.8727902220348845
LYFT,2025-12-05,True,PASS,22.969999313354492,19.440000534057617,-15.36786628132189,1.5672643496435035,-18.981274851271227,False,False,22,48.84038145932208,11.667475226721352,8.531304311298245,0.6873599079615883
PLTR,2025-12-05,True,PASS,181.75999450683594,176.86000061035156,-2.6958593995226425,9.419020077783225,-8.478206904182509,False,False,22,58.07460565265638,0.7092191985804456,1.4117607151362666,0.6455551961233645
RIVN,2025-12-01,True,PASS,17.15999984741211,19.40999984741211,13.111888228479918,32.226111514094704,-8.333335185847563,True,True,22,54.86381260388679,31.6960874833354,18.604939773267155,0.689809962372195
LULU,2025-12-01,True,PASS,182.41000366210938,210.80999755859375,15.569318198738507,23.885747048247083,-1.9242419248709806,True,True,22,67.07250268714077,8.960038033494778,5.793748429665648,1.2508617341854844
ARWR,2025-12-01,True,PASS,56.25,67.79000091552734,20.51555718315972,28.640001085069443,-7.146667480468751,True,True,22,74.03283099770671,52.81173024028861,43.819225413387706,1.299342491028638
BAC,2025-12-01,True,PASS,52.96475601196289,55.95000076293945,5.636285288092897,6.76911118836812,-0.5071366639035286,False,False,22,48.86649886220072,3.822153288576813,2.553828570258929,0.8223509032017865
SCCO,2025-12-01,True,PASS,134.75999450683594,148.69000244140625,10.336901530419466,12.934111490844668,-1.113089983039373,True,False,22,46.132698391797156,5.327451827851116,5.203634054495983,0.8099225449455771
ILMN,2025-12-01,True,PASS,128.72000122070312,134.35000610351562,4.373838431806182,7.830952249426669,-3.457119744744834,False,False,22,64.34427485355614,34.84182113473378,19.242156934771188,1.0253607809847198
AAPL,2025-12-01,True,PASS,283.1000061035156,271.010009765625,-4.270574382633504,1.9498371228058147,-5.704695707628888,False,False,22,70.1563137001502,12.320923323701857,7.554388492071457,1.008210755233449
GOOGL,2025-12-01,True,PASS,314.6841735839844,315.1499938964844,0.14802788052373397,2.6263070249108424,-5.899304771309823,False,False,22,65.42628717717955,24.315042275744695,16.996505188740265,0.9187903593830542
AMZN,2025-12-01,True,PASS,233.8800048828125,226.5,-3.155466362552161,2.17632813050479,-5.511372977825564,False,False,22,35.68048765513099,9.782206277433357,2.752276062103599,0.907851314166831
INTC,2025-12-01,True,PASS,40.0099983215332,39.380001068115234,-1.574599549730316,10.022500136102988,-12.646832718986847,False,False,22,55.611501393324886,8.10591768726057,8.991746642084514,0.9566888343410871
MU,2025-12-01,True,PASS,240.36289978027344,315.4200134277344,31.22658019023486,31.30146390812385,-7.805869900601818,True,True,22,44.575874000962116,18.816087411052496,15.442943353211557,0.6567997729783768
AVGO,2025-12-01,True,PASS,385.3426818847656,347.6199951171875,-9.78938709386438,7.389657852327175,-16.74782116665953,False,False,22,60.06687893982585,10.520136350288425,9.703507171769692,1.0336429624193078
QCOM,2025-12-01,True,PASS,167.18572998046875,172.97999572753906,3.465765737151861,9.722284589023468,-1.5115409352628368,False,False,22,45.14440811721586,2.8081982073869214,-0.8161872824569382,0.670604087574011
LRCX,2025-12-01,True,PASS,154.53558349609375,185.05999755859375,19.752353064542948,20.218265965904806,-0.994892016879999,True,True,22,40.3500066357643,9.384500466369348,5.134543742919686,0.6661532070641862
AMAT,2025-12-01,True,PASS,254.75,268.8699951171875,5.542686993989205,8.38076785221418,-3.0736022889321637,False,False,22,61.99043079943961,13.449196013155387,13.431025280612982,0.8129020760937361
KLAC,2025-12-01,True,PASS,1157.1800537109375,1274.469970703125,10.135839847571933,11.20223291674486,-0.5150523454581877,False,False,22,40.904259683513644,4.740528059325298,2.1971694071310166,0.5703690871379008
ROKU,2025-12-01,True,PASS,96.5199966430664,108.72000122070312,12.639872567290558,17.664736474048162,-5.040404095495803,True,True,22,32.07946046082681,2.4519664377902273,-2.630748135995097,0.7582138366991674
SNOW,2025-12-01,True,PASS,252.0,216.7100067138672,-14.003965589735243,6.4325362916976685,-15.908728705512154,False,False,22,37.2823782187807,4.677242772246955,1.2436897179906046,1.2130256444459266
CRWD,2025-12-01,True,PASS,504.1300048828125,453.5799865722656,-10.027179065109896,5.1109814852077555,-10.845420383826658,False,False,22,31.112051891955375,4.019397757485339,-1.5020190040578472,0.9784546063794898
ASML,2025-12-01,True,PASS,1087.989990234375,1163.780029296875,6.966060326177568,7.792353795333326,-7.1673435572648545,False,False,22,57.6865335477943,5.892550975442467,7.373113824890845,1.4479722123729297
MRVL,2025-12-01,True,PASS,91.03450012207031,89.32572937011719,-1.8770584225340874,12.810089466129185,-10.889137896283742,True,False,22,47.119281606246034,3.581589918931328,5.776739909004588,1.077230492734658
ADI,2025-12-01,True,PASS,265.572021484375,273.739990234375,3.0756134265749693,7.02558552578961,-1.6922477957173985,False,False,22,74.12948863861448,9.733606486317855,11.132793962981857,1.6946724176379038
LYFT,2025-12-01,True,PASS,21.440000534057617,19.790000915527344,-7.6958935514448115,8.81529544108993,-13.199626181028199,False,False,22,35.89109986006484,9.779824783714194,1.4671112705673395,0.7102230376978822
RIVN,2025-11-25,True,PASS,15.5600004196167,20.670000076293945,32.840613874502225,45.82262160772201,-4.273778559894208,True,True,22,50.933335503471945,18.59756520839056,8.60158351205597,0.4701256381419946
LULU,2025-11-25,True,PASS,177.50999450683594,212.5399932861328,19.734099410356222,27.305505447940586,-3.3857217581089447,True,True,22,63.149535904919674,4.954762243299053,3.5001459579289094,1.3609282095459556
ARWR,2025-11-25,True,PASS,46.790000915527344,69.62000274658203,48.79247998364221,54.64842743001266,-6.561230251665659,True,True,22,69.82863978495753,30.11680229917199,24.424946304800947,1.3472609650424356
BAC,2025-11-25,True,PASS,52.208683013916016,55.349998474121094,6.016844859633355,8.315314565562534,-1.181400414048764,False,False,22,50.19971682742556,4.771402755695535,1.2497975661430705,1.0769565869709425
SCCO,2025-11-25,True,PASS,129.1199951171875,145.3000030517578,12.53098555331075,17.867106719823475,-1.0377915029151472,True,True,22,42.937491771955976,0.19373296015485375,2.1256884376121556,0.6088732100064014
ILMN,2025-11-25,True,PASS,129.63999938964844,134.47999572753906,3.7334128052125646,7.065723314744776,-4.142242187491725,False,False,22,66.245488980408,42.461537790822454,21.97760909993264,0.7243853744794935
AAPL,2025-11-25,True,PASS,276.9700012207031,273.760009765625,-1.1589671953390535,4.206229499634906,-3.617716348164169,False,False,22,61.56176177331627,11.89348820983978,6.176101291219593,0.9099380643872409
GOOGL,2025-11-25,True,PASS,323.22857666015625,313.55999755859375,-2.9912513310133715,1.666455630155337,-8.386814626069036,False,False,22,71.99055831820816,31.77429516694436,21.974583378797423,1.894636710468726
AMZN,2025-11-25,True,PASS,229.6699981689453,232.07000732421875,1.0449815711271049,4.049289470066843,-3.7793324095366803,False,False,22,32.298679571859424,6.137066785320282,0.9197765039663325,0.6765548862330746
